predicted,original,index
161.72610717272332,174,124
327.3363089113491,369,125
89.12060262346279,89,126
276.793474511664,362,127
98.28215543325892,80,128
173.17917682265696,175,129
145.7912941486369,182,130
248.29846055977475,268,131
161.56012436888827,164,132
164.8663189709077,185,133
216.76249021060613,229,134
203.83616730857273,167,135
92.79362808278236,63,136
100.13315984705925,163,137
445.39401837688223,512,138
489.17109049030745,521,139
434.03378741860035,432,140
27.358236763404896,30,141
103.8784661831293,148,142
328.8241735667953,315,143
1.2424617282486032,12,144
239.1811677735094,226,145
214.58052716738337,178,146
69.46515482493561,23,147
35.45176946647285,19,148
200.13236737332173,170,149
163.28904000298596,115,150
12.857256693157812,5,151
113.30352907977426,165,152
145.33131421356478,121,153
117.9619319596513,180,154
10.587859100411269,28,155
-11.841843091593802,2,156
232.0034999475385,98,157
29.2970768705041,28,158
164.23669477975358,157,159
69.18417583774871,5,160
-0.9135263020889131,1,161
326.1380881583949,331,162
84.53242932540671,67,163
139.38901814665277,113,164
18.779902406479234,31,165
109.22544272031884,119,166
155.80748323781506,134,167
523.8248932628791,612,168
317.9928640773824,297,169
294.1056357524475,221,170
14.508400664131958,23,171
3.995900725071536,9,172
387.2262990628319,464,173
80.40834246376478,24,174
233.56674318919644,226,175
72.02064609005207,29,176
40.22936462925076,33,177
86.10598075100266,73,178
224.07996743471534,215,179
136.92170371414554,114,180
291.38850728274963,356,181
466.2525700300583,715,182
263.4971533404067,154,183
213.13434193019876,224,184
17.009361811871354,7,185
121.29645833409495,147,186
437.0645911441642,466,187
32.868260114993284,51,188
197.61208039621786,236,189
4.975856215424985,33,190
185.00656519387533,158,191
3.707512324961508,2,192
66.50275672121495,65,193
10.73464965243582,22,194
9.119034421712762,5,195
442.4922777862941,221,196
-15.39910848559698,1,197
82.65897260397736,40,198
198.4514557570831,175,199
59.313995325808264,78,200
80.81748253163823,93,201
470.9823391856895,501,202
344.8052372869147,605,203
514.1128342034758,492,204
334.21411289205287,331,205
390.7684543813894,466,206
394.2435256882838,442,207
-1.3367596852510069,16,208
37.61673819760817,30,209
223.32229079192325,134,210
-5.232988606679537,10,211
43.36390166405135,33,212
243.0819086546389,155,213
41.39021846277357,18,214
327.6728950335696,358,215
206.5375035596428,199,216
164.83016681364768,248,217
54.841093141060284,75,218
543.4413936734949,579,219
23.099763544057843,11,220
142.34199031244242,134,221
239.75194259501367,180,222
8.18457395944887,8,223
320.16700644619095,299,224
-10.25727386554536,2,225
96.26407303498637,118,226
164.44119447680177,134,227
162.6636479624568,154,228
65.82529472773157,24,229
34.97261234692339,36,230
142.95484845812044,90,231
246.89224175970998,276,232
-5.084435950048285,4,233
-0.3379330377265397,4,234
1.116050236464881,6,235
185.9212128658177,306,236
260.51157507703863,232,237
409.5017111085143,456,238
227.25261176193197,254,239
226.13884821138475,246,240
19.480433413073108,27,241
274.3908227266847,325,242
337.5989937930044,352,243
188.10815001718413,162,244
346.01951725239417,130,245
32.381328237360584,6,246
59.74898969263893,25,247
32.74641057040088,7,248
67.91625764456955,19,249
25.360401738491433,34,250
223.66197173066757,165,251
285.66282854850124,305,252
76.06345128916801,98,253
312.82969345594904,232,254
28.373349792575148,3,255
843.6777675643237,849,256
74.58391452192069,63,257
215.0495654353314,260,258
50.419774926648245,66,259
114.95508001129492,130,260
291.8918362699699,294,261
165.9552450390298,137,262
59.447500497143324,62,263
302.9236577567591,305,264
128.94153492073153,87,265
12.104791155029805,4,266
311.36143852899477,303,267
207.47630742676972,238,268
32.289586937140925,31,269
378.3038569391142,380,270
-1.9167408958473935,2,271
366.4005503606611,347,272
108.75859517161054,51,273
388.03452624378673,439,274
66.52195249490322,55,275
303.1644662886332,292,276
119.83475053850998,83,277
115.30325689184727,76,278
240.66703832754428,307,279
192.96482395303607,192,280
62.980569471056285,106,281
66.75024082201864,129,282
205.65055049064802,220,283
237.59413110207106,323,284
95.70616911903095,151,285
17.01415535891461,10,286
131.42378201973267,138,287
286.2558359244231,274,288
239.5909181880904,287,289
5.649073360502353,7,290
204.10618089849498,163,291
191.1937376210477,157,292
37.57611400748593,16,293
165.67169494187976,204,294
63.384316298176685,86,295
182.80286774261853,183,296
96.6333798214855,98,297
108.23357088010563,115,298
7.310760641959842,10,299
142.29664775775277,161,300
244.3458446433918,238,301
317.1726654252161,332,302
204.95677719578313,155,303
255.76061936998553,282,304
12.367159122020873,23,305
19.178685723285902,23,306
32.556779194012044,47,307
64.719906604042,120,308
151.47472437888172,132,309
437.9369240898607,420,310
396.2263671536651,371,311
557.8143390866167,560,312
651.0390289403064,620,313
35.26309133038395,3,314
200.28052779797972,211,315
298.99200027321314,367,316
221.12053142316898,243,317
266.26382805247937,73,318
626.2258659657706,590,319
39.35200665670085,28,320
125.78898842839814,76,321
34.39747533086871,48,322
394.2264766027384,520,323
473.18590523632884,447,324
197.4793851088969,135,325
11.743937187172811,21,326
173.08336415017618,247,327
306.44269201169004,381,328
214.27368239672347,150,329
335.3909869385343,374,330
47.55246917416299,65,331
252.4683663994973,126,332
94.3853561870138,164,333
27.408089657154363,16,334
14.353941649821113,40,335
169.356087237438,127,336
240.43276386075524,219,337
130.924051529521,163,338
545.8473900333111,505,339
22.51913048012828,8,340
427.41679477122904,300,341
88.46356468602426,97,342
8.888090179253535,7,343
-4.391943687704784,9,344
240.62864844964128,363,345
22.73330857397638,24,346
578.8184150574795,591,347
26.48139688950421,20,348
44.150060906776964,3,349
67.53404552049929,69,350
-0.525186916314734,13,351
15.120153372604626,26,352
199.54025087525812,189,353
113.74634006953104,99,354
307.606405109664,338,355
210.00160623084528,173,356
479.18026232232603,388,357
303.81022156102733,282,358
234.0742011741126,361,359
238.48339924137989,172,360
49.64602050342796,45,361
79.6954003211105,64,362
117.02891898266365,88,363
13.329066898595862,14,364
446.52982458114604,553,365
175.85486328361537,219,366
208.71774972588545,253,367
40.45652843075678,45,368
170.75422173664978,120,369
69.0480084800241,73,370
415.43556164908915,336,371
624.2911629917447,582,372
437.48421639501737,432,373
140.72398613012945,149,374
184.1345026869995,203,375
152.29974748773847,124,376
177.65376827949643,207,377
195.51443148106944,163,378
168.21761429058878,109,379
174.31945554067084,187,380
90.97454703870504,146,381
63.36728375627884,29,382
82.23186992840007,89,383
171.59177765207292,65,384
56.74750989830653,3,385
64.12986922563749,47,386
83.78069926604627,44,387
195.79562629331895,215,388
158.75555242228668,168,389
533.061594790439,494,390
12.033251839449008,52,391
13.924474845168213,3,392
6.146300471463608,2,393
152.02505669566392,152,394
154.85501321122962,228,395
10.602373226814116,4,396
4.681877784820948,7,397
236.156363668314,270,398
198.7115870029395,233,399
12.779529249613898,19,400
55.09729450791201,86,401
48.56982372630544,42,402
202.35359175412444,29,403
547.3186062427862,594,404
228.4266877211975,212,405
106.36534215711909,125,406
233.2360989433412,121,407
802.6652913783233,704,408
330.162934348032,171,409
167.315508923977,44,410
0.32836593562399585,5,411
192.3805705380197,239,412
-4.195512261816836,8,413
6.270303860174941,15,414
824.7287989696149,834,415
108.2732424374631,89,416
-3.5096827107626005,4,417
287.54841300956144,308,418
9.485639844339424,30,419
390.5302076456611,434,420
423.8888603958709,425,421
24.981367954687435,11,422
524.2495994007996,457,423
-19.683698723120422,7,424
-1.6611268745163192,5,425
-9.196107719377173,3,426
91.01411130563471,86,427
0.8187567306755206,8,428
285.23822355657734,391,429
146.38880676552557,166,430
35.64704808609457,35,431
298.8784881271117,271,432
3.2313770451291965,6,433
179.05646169598361,187,434
95.64520878234825,90,435
221.02985316459947,261,436
237.49808831110795,213,437
488.9004818420707,538,438
-17.204520961371962,2,439
33.134665462434505,35,440
299.6480693459936,404,441
59.57029960585133,60,442
69.26101554464695,110,443
147.4847029227481,110,444
-7.753131323671722,3,445
373.1629655767809,399,446
2.6219326663298013,6,447
35.771723450500325,53,448
471.44659659272827,488,449
212.82808172817892,143,450
44.80982971686171,30,451
209.74688585541517,38,452
0.5411513533774297,9,453
69.27313865643353,73,454
142.87944114621462,160,455
875.2180277820212,766,456
215.2149526477925,234,457
20.46323843347912,12,458
105.64793705552475,61,459
84.6451089995366,91,460
296.41376712208023,334,461
181.82075045905836,175,462
247.28360098168133,201,463
136.7003370314297,143,464
271.32256865197485,347,465
218.82038725996293,249,466
2.8597459470310103,3,467
43.95313590813083,32,468
-11.464670660345547,1,469
61.02231592814434,57,470
162.04381334594734,147,471
79.57773267149793,78,472
119.02674720975986,98,473
32.019457066701186,24,474
168.973444352976,107,475
56.5856110123903,80,476
240.27470036478732,247,477
140.23493854806034,150,478
186.8178412024764,198,479
127.76365557247433,126,480
459.3098082684877,512,481
35.11975696648368,6,482
288.89331931707176,343,483
7.399366045394586,6,484
312.8626275023813,348,485
201.13347239617124,123,486
337.35105039370154,129,487
115.89341505864184,207,488
58.99721899847138,8,489
-20.00041980008254,9,490
87.60757897643003,71,491
62.672136427599725,50,492
131.847174535062,33,493
410.77335035547463,518,494
299.8676210633597,284,495
73.54675966287869,35,496
265.12171360600223,279,497
456.76152265007966,358,498
288.10052173622034,390,499
123.40834340932014,91,500
21.211490869481995,4,501
209.95367828737224,230,502
282.22428624756805,298,503
186.87596646012688,190,504
45.30834984525839,52,505
383.64518032743445,424,506
44.42346482120228,31,507
91.79955404250639,98,508
289.70303392748474,267,509
154.70409865677829,152,510
399.6970871904475,440,511
116.43725504065914,122,512
253.39250896408623,164,513
41.07217023842981,62,514
590.7237795219412,233,515
386.0522940319065,233,516
123.14170506815293,131,517
115.6848714789503,118,518
163.64625662465053,198,519
91.96634576204269,52,520
279.44853612977016,249,521
222.4587170424456,354,522
401.5219850481002,429,523
90.61577066860876,117,524
187.61008691047743,183,525
124.12866299844822,121,526
820.4688003984551,877,527
486.1748209411954,546,528
0.13901407352419426,6,529
271.67149146010775,288,530
195.9143324259825,209,531
65.09391372632786,28,532
283.5873094264976,102,533
410.8835396017856,347,534
148.24475718684153,139,535
88.17191740417667,59,536
450.94343378349186,499,537
123.0138367575488,121,538
43.70092537238718,24,539
340.7527654948403,237,540
399.1598439193226,372,541
1.9299115387758157,3,542
376.88962327294337,451,543
77.71721403298525,94,544
-3.2168762377009656,5,545
315.6331738147819,260,546
467.0572118017311,421,547
68.19928453860548,46,548
115.37754829760088,109,549
5.212545433166605,7,550
79.22965855531022,8,551
261.0181232416587,270,552
340.01277982063743,499,553
258.2627137499434,228,554
289.9576143024624,310,555
259.45712708093924,234,556
305.5830899601328,185,557
6.463295258547053,9,558
81.69844391369234,119,559
5.474818863732047,4,560
136.2248594344961,127,561
176.0975959310336,150,562
409.5372632492866,497,563
193.98741705356522,173,564
31.37513245089503,89,565
189.57189020186286,150,566
62.4815748297152,165,567
346.003312484192,493,568
67.60077400522624,2,569
474.8397852589303,451,570
238.87310919160817,205,571
34.26692688680308,30,572
375.82875536733724,420,573
-3.43319240066145,3,574
-0.1657926884949692,3,575
44.9386374482606,38,576
-1.2726604089070124,3,577
296.7968880647221,269,578
40.69326444097665,25,579
57.820912068344725,58,580
314.12976689739526,342,581
157.81113909988937,175,582
515.0217027279258,612,583
137.51072881264844,226,584
19.78384725013112,31,585
498.569792178031,442,586
708.9958988682415,798,587
223.36644462712863,311,588
235.19851699616422,233,589
177.4480016297098,139,590
283.86393844270185,54,591
169.02918942215706,78,592
144.08331139161976,128,593
516.8135099920929,536,594
499.5581440178248,468,595
28.70338123592581,9,596
172.29045040299752,229,597
93.33931033095958,103,598
6.156864314271411,31,599
235.22934509088773,281,600
42.588362864128925,29,601
158.72698258809484,94,602
87.39337566173953,115,603
65.8015795868673,37,604
361.25077900632857,358,605
175.8661459313907,248,606
19.892559151508095,21,607
350.5051497403216,336,608
56.39576917172387,108,609
524.119369185957,532,610
57.481635652762094,20,611
189.1474433148505,209,612
170.94761171906424,222,613
-15.305563612434957,1,614
195.85460810667703,198,615
241.83336244994823,253,616
102.13408912913154,121,617
117.93102616248508,135,618
863.5696251285499,976,619
99.60171855615737,86,620
82.914865106392,54,621
58.98486199998975,56,622
14.649415687896852,2,623
31.858851352288383,35,624
184.27876011239425,171,625
451.4815104239392,481,626
354.5560096955469,448,627
18.046324268257163,18,628
180.6554833636928,203,629
97.20764246268473,80,630
16.56957445385969,20,631
150.681352189308,152,632
10.567138628182015,28,633
188.75361302976484,300,634
249.15423359696518,267,635
181.837877479512,212,636
-13.101359119689036,1,637
284.59977194138514,263,638
43.36428340594598,20,639
275.5551185664244,372,640
89.66177415312137,45,641
209.0035608692752,37,642
189.70256100378757,181,643
-2.0389816829022465,4,644
28.764008206636937,45,645
-9.495393737148335,4,646
89.87154879537047,124,647
10.725758332699588,17,648
-2.976435891056929,6,649
217.46014060564002,226,650
429.2316558882703,154,651
613.0113890286829,594,652
6.181792115182265,20,653
408.2714713294508,383,654
104.46111736509192,120,655
205.0350415317281,210,656
74.04578119021296,63,657
458.50881114915126,284,658
-19.45846777118407,1,659
52.040915034774486,70,660
18.724718097578787,5,661
113.34589548301022,45,662
0.023057777410059543,6,663
45.787739620459,35,664
123.94305798160087,168,665
32.786048678444885,45,666
3.895488168247434,5,667
320.4237339195746,397,668
394.36736389801666,352,669
8.67338707546006,16,670
202.68971742776597,225,671
424.0483014426221,483,672
-19.7241231003349,1,673
-2.062720778975561,3,674
195.69760072745265,201,675
63.80489064626008,63,676
248.08423720583096,253,677
128.88385329132882,45,678
233.04687440587625,214,679
380.7185512670852,444,680
265.5454708280529,260,681
92.17207503614644,76,682
160.3460551610834,134,683
203.1706271491997,231,684
162.39867989516094,180,685
358.199250872681,339,686
414.1283567202694,454,687
68.49324544819585,50,688
112.58750308880222,162,689
22.475254830653874,13,690
128.73984693541567,43,691
0.29126998489873124,2,692
88.13814323473173,62,693
20.91327605004565,42,694
63.66747931352438,10,695
-1.7822285891220977,23,696
21.57957906880373,5,697
403.8011895603731,383,698
436.70641552778494,528,699
250.38844082945263,198,700
88.8464159735465,112,701
110.47479685492945,129,702
154.84371054630435,137,703
39.32506512961897,45,704
160.93875023551408,194,705
558.0118009758401,623,706
226.7843608240877,239,707
247.544550679947,254,708
164.83844352362843,223,709
-14.934519712442945,3,710
135.40301411910724,106,711
57.44828668336015,96,712
79.60296716390258,283,713
199.93791692700805,196,714
222.07806747147671,122,715
284.2260754143992,247,716
-6.367579481177659,3,717
221.07153578896393,180,718
203.41541159952064,238,719
155.33459020398183,126,720
143.0556663967567,104,721
25.81505555144443,27,722
95.65599926126494,157,723
73.59825295894564,117,724
80.29900308355425,58,725
119.59403732588942,18,726
289.02787476468245,370,727
109.93205526380953,122,728
405.8949242127395,398,729
276.2350112578799,223,730
119.5922260597822,167,731
670.4186338485823,681,732
172.3392714857055,96,733
170.25542205591708,130,734
28.905860005010737,13,735
395.78707505321887,590,736
62.45009707628478,43,737
122.35696653731657,102,738
369.2582580424056,323,739
274.62374278414984,396,740
55.72372473595567,101,741
60.767860521785224,64,742
161.3851012577053,167,743
10.18759499832905,29,744
249.24053773076048,262,745
78.98436220780594,49,746
41.155877376171105,44,747
455.91929437458714,415,748
-10.307028206628372,3,749
162.07296202907116,42,750
270.9167573825888,299,751
165.88126181042935,188,752
113.53104570456838,80,753
222.93388761344056,233,754
344.18803588851966,447,755
423.0392637196637,423,756
12.295981080926257,25,757
67.69116861082172,77,758
23.161465150658245,17,759
49.11138231359619,72,760
-2.6206973483711415,17,761
240.52024026214445,238,762
96.6638160036764,45,763
259.897498382955,237,764
141.05230666875212,111,765
62.6213227782623,79,766
4.937430572494826,8,767
104.85629904977812,51,768
550.7904677036738,648,769
384.4845466970505,440,770
-9.255645093148877,1,771
182.4984967860617,167,772
434.7355030054945,461,773
123.39089280526156,127,774
93.04258948928666,29,775
407.46854190376473,313,776
88.25992222866735,31,777
109.78197515357903,45,778
297.7126012393246,343,779
99.7189426857123,79,780
240.04089899020744,274,781
6.667641704844623,5,782
191.94866544454982,78,783
332.8474448796682,167,784
580.408146584959,568,785
190.57537648255007,139,786
153.58244320237657,174,787
472.91899667194036,564,788
366.9576357555347,381,789
139.1159003622785,128,790
135.79273276322007,116,791
311.85230287297543,363,792
358.36805566154163,420,793
19.56842337524032,5,794
282.53000888023274,189,795
62.249799498527,22,796
417.4695297170397,399,797
6.9925328784371885,23,798
593.5549288976465,579,799
-6.36026226705045,2,800
103.45528261929293,85,801
16.340114500670825,29,802
237.98012936560988,229,803
475.1165735452039,504,804
307.3983380423565,414,805
-7.958307021311091,6,806
1.0492071367126172,3,807
186.95334289767925,191,808
274.10967916688685,310,809
-3.7169550526309862,4,810
142.0367643272584,81,811
51.06552155144027,52,812
214.2469830913913,245,813
122.19381641683941,24,814
-0.09942036511811914,9,815
294.81773008034526,327,816
336.1368627621247,162,817
12.026036563881021,13,818
335.46606818570103,324,819
97.10062953806494,150,820
-5.564288325112894,17,821
220.36959606184524,116,822
202.22101180400193,232,823
174.92433940563933,118,824
251.42669654737318,287,825
17.34522968403656,23,826
-2.6863682125512964,18,827
8.262705817968687,13,828
165.90369652620257,171,829
330.30133374933393,352,830
242.1982859404392,276,831
277.54004099240115,278,832
405.1081361041887,342,833
82.53830233330741,74,834
189.1544499485845,186,835
-2.2529749299124804,15,836
-3.349549258311221,8,837
12.862280814354996,21,838
531.3335636970453,586,839
245.34863149472187,264,840
297.3109645439239,305,841
414.5962144496428,585,842
82.08925810894792,199,843
89.42221012424778,83,844
37.65057812117775,41,845
-2.019225802465378,16,846
359.30030608461317,363,847
296.02926298960216,278,848
3.284224417210238,2,849
251.050913399551,303,850
35.05760517509748,73,851
168.69898355241835,222,852
2.9467586110194013,8,853
37.36179562776802,24,854
392.00994319256995,418,855
262.4181257765185,137,856
332.67502549723474,381,857
152.54163723431256,134,858
81.90741945179715,56,859
3.6607188236151593,3,860
3.9410580352044864,14,861
159.54462221069508,229,862
196.11630175856783,512,863
76.40442594972384,68,864
-6.85263352882579,4,865
16.82994104281105,17,866
193.3848250862542,263,867
167.67480549476699,127,868
338.49564227160374,500,869
246.82935962700373,202,870
339.510499245866,223,871
161.26738655026358,114,872
269.82960108097296,285,873
70.4383222772116,47,874
156.53390371485992,165,875
350.1350880114709,301,876
231.09293966483915,207,877
-16.14785204610053,2,878
626.4916619258865,617,879
269.52161615916594,277,880
40.80185241611118,83,881
-20.94266743098825,2,882
129.19374267725686,224,883
276.17356424159453,258,884
219.24553477431243,323,885
257.8874203853242,372,886
-9.898979624544983,2,887
229.5200896683251,211,888
275.81959381944995,330,889
213.2950649335053,148,890
187.35337886323524,117,891
29.04114397552609,27,892
250.97426416699273,251,893
277.0170710593736,248,894
122.2801799072634,38,895
101.3594190174195,115,896
189.50010870409545,201,897
343.83423033437185,415,898
378.337949433424,319,899
208.4042648875419,243,900
534.356973214478,483,901
6.499173266826595,13,902
19.874306501072503,28,903
98.66132421362818,101,904
199.13609154329183,269,905
175.9049425340089,206,906
700.6756449695507,576,907
41.45945010111706,52,908
437.6903870171281,482,909
14.765282556749742,31,910
324.4171359545255,359,911
122.31066323646144,130,912
263.8067003341517,106,913
286.39576740650534,183,914
18.706928083776695,31,915
133.5621270810334,109,916
156.89625193855863,93,917
78.10193145392255,84,918
164.09417988915288,141,919
35.38833013326614,50,920
522.7742570682102,569,921
254.5696092307016,291,922
-15.927885411180627,1,923
333.9503790711826,331,924
-1.5290998271873004,3,925
519.0382858517481,580,926
547.8819947716909,559,927
79.36665726428329,14,928
146.2245954800926,121,929
28.856847974692826,17,930
262.2986744861566,104,931
124.72642245124456,188,932
219.0792824407604,163,933
154.76369867261164,125,934
6.017451592348127,5,935
70.18038606346016,59,936
29.7550168493456,50,937
295.35928843325144,276,938
311.7892725932212,339,939
273.9537993211973,332,940
101.67748592092445,190,941
3.9960124277603093,12,942
464.1806114128374,585,943
541.0569011813587,534,944
1.0496319994853032,5,945
167.6218097606579,159,946
710.3485978813974,761,947
219.15575684099505,256,948
190.9759023333844,176,949
155.49487462307587,118,950
42.65604301423856,36,951
109.86910081133544,157,952
306.8805747084383,317,953
157.06358660418894,120,954
286.35985632282797,321,955
173.43036721871024,223,956
16.966366926240234,27,957
266.82495178534026,119,958
512.2567786585555,116,959
229.8520603358057,224,960
218.74655602244582,316,961
212.93141481645904,235,962
172.1589093156296,205,963
282.14524236600363,318,964
116.79035108699532,42,965
197.90046192273667,197,966
-4.121991856104636,5,967
204.99283646634774,190,968
411.80784722680363,378,969
253.26165056026645,122,970
147.09418334822175,124,971
115.57948067105579,147,972
584.0126737823138,604,973
458.88908354553354,372,974
41.27816053475613,24,975
295.95421007708126,304,976
-1.0035966235958735,4,977
9.206239223123127,11,978
144.42014549109965,190,979
558.7564735537019,618,980
13.743084960700852,41,981
214.91933893160137,183,982
66.33651111863716,88,983
5.722530382996878,16,984
17.527588232487805,25,985
240.19634205136995,203,986
138.2491194883478,114,987
62.0170388949505,49,988
75.6733591815032,94,989
-7.75241724892148,1,990
270.2960376897598,236,991
279.2906410060401,263,992
22.704268828222983,25,993
209.51977360608657,149,994
191.79155897399224,203,995
142.15407739447593,151,996
179.54003428814565,155,997
359.8300980801455,410,998
280.4011953541805,250,999
187.9503192338742,153,1000
113.29606311067249,101,1001
416.56988893667625,362,1002
99.31460462279502,94,1003
255.6024192161271,332,1004
45.30146380834445,9,1005
64.10663049360797,106,1006
447.63520498579175,459,1007
202.5946175814646,173,1008
342.3765666355636,286,1009
-5.652308968818895,7,1010
439.44167198898265,430,1011
366.3368799455197,392,1012
400.879752482762,341,1013
206.78395404611803,159,1014
3.4165637845159047,4,1015
276.2925594909924,257,1016
121.27509795328726,92,1017
-5.117395376502818,7,1018
515.0321267756303,505,1019
368.79497312787805,459,1020
437.9966331256996,459,1021
3.4534390161046904,3,1022
13.153189462490747,22,1023
144.18896385999773,82,1024
30.55737236948457,25,1025
291.3540120537433,302,1026
4.508662579078976,4,1027
87.47242740080813,106,1028
180.08112726167022,220,1029
113.86613140147077,79,1030
208.60152645020378,169,1031
50.33992561972791,54,1032
214.49966981963223,214,1033
-4.971127131423335,7,1034
171.9595648861226,146,1035
107.96861993366156,72,1036
168.3220139665899,136,1037
15.681127938430372,16,1038
48.02710570454914,31,1039
-15.787580134339327,2,1040
262.4529465614973,456,1041
290.51760888822673,370,1042
-5.360277715341537,7,1043
339.3378701671846,363,1044
629.1521328091636,620,1045
38.90031308063489,49,1046
87.59912664979285,79,1047
-11.34115950140705,4,1048
70.95944407646863,16,1049
105.00866924322142,32,1050
-11.13761609532546,2,1051
147.56001493857377,108,1052
33.49940700479252,13,1053
223.91405824048758,204,1054
61.10015400516615,39,1055
315.4014839263228,306,1056
50.09518739684242,57,1057
139.4344910538711,64,1058
148.92160883411987,175,1059
188.22109902027452,174,1060
-4.753986244656083,4,1061
6.349640576589927,16,1062
457.00339415922195,553,1063
490.9706173205532,516,1064
738.4389630222598,759,1065
117.96036015294656,66,1066
16.27276480272033,24,1067
579.8683411467176,110,1068
375.0388629183224,325,1069
162.41550725977447,172,1070
207.05945942572214,109,1071
394.05098147328727,351,1072
162.04009337806502,94,1073
394.38240454061014,431,1074
391.0084758098068,547,1075
112.41339192236337,46,1076
420.84250109613174,467,1077
29.365236939702832,26,1078
159.50951854273043,205,1079
227.8401623466707,217,1080
75.42003593759807,141,1081
-5.061011874272402,3,1082
207.0442780665081,199,1083
452.195157651715,531,1084
566.9255823067913,653,1085
295.43673173114746,295,1086
167.32919007913486,187,1087
247.63301900299382,237,1088
234.10264614028455,211,1089
141.85454771924836,114,1090
0.38480134755097417,12,1091
14.457377996518819,19,1092
-17.382988412258335,3,1093
425.2592947510384,476,1094
228.61149806022198,103,1095
109.92921313277792,62,1096
83.64646748735504,63,1097
315.245838738878,384,1098
229.6640210836763,174,1099
-22.305513437069607,1,1100
43.712336719903185,31,1101
46.34238903177025,41,1102
45.97364298954323,11,1103
132.40236724689083,137,1104
18.69644555458705,11,1105
430.2722152658947,389,1106
83.72720150154422,42,1107
317.8743563616082,410,1108
312.66737722046355,372,1109
316.1463216571308,260,1110
-2.7965536055180475,5,1111
83.0086845600298,112,1112
212.34138760739145,161,1113
169.96281729123743,153,1114
156.95994946974702,130,1115
157.7055645524244,202,1116
312.21249854956295,353,1117
181.11985645698945,264,1118
127.08939224575855,178,1119
138.8615961512469,175,1120
2.168203404795509,7,1121
79.58993130526824,58,1122
169.63359156987192,133,1123
179.13249598285958,167,1124
213.25954516969009,209,1125
62.73145326201822,10,1126
280.6944576519694,331,1127
357.2181357363752,382,1128
25.971153407823778,24,1129
4.053036219707536,12,1130
4.83695538645539,24,1131
106.67191322971127,94,1132
190.29497559684714,218,1133
15.616077378046487,20,1134
501.4522187421632,552,1135
153.72796699090657,138,1136
428.10915155915364,404,1137
10.405187527561527,8,1138
-1.5482318530316332,8,1139
347.41388978917064,316,1140
272.4003986297247,202,1141
222.2663077758851,153,1142
-15.407406398332801,3,1143
111.65831809503052,110,1144
288.54563764445936,300,1145
